Name:,Test Input,
Type:,Fitts's Law Simulation ,
Hand:,right,
Gain:,3,
,
Total Time,Cube Number,Time for Cube,,Number of Collisions,Time Colliding,Distance,,Player X,Player Y,Player Z,,Cube X,Cube Y, Cube Z,,
5.100948,2,1.00024,,0,0,40.1997,,-4.357414,58.85582,158.9693,,0,50,120,,
5.111856,2,1.011148,,0,0,39.41198,,-4.163185,58.79314,158.1923,,0,50,120,,
5.122894,2,1.022185,,0,0,38.57993,,-3.976666,58.68601,157.3785,,0,50,120,,
5.133955,2,1.033246,,0,0,37.74115,,-3.78688,58.55796,156.5625,,0,50,120,,
5.145113,2,1.044405,,0,0,36.92897,,-3.597605,58.40392,155.7796,,0,50,120,,
5.15624,2,1.055532,,0,0,36.18567,,-3.409122,58.25389,155.0664,,0,50,120,,
5.167389,2,1.066681,,0,0,35.49041,,-3.212248,58.1049,154.4029,,0,50,120,,
5.178442,2,1.077733,,0,0,34.77487,,-3.003255,57.95162,153.7201,,0,50,120,,
5.189579,2,1.088871,,0,0,34.06482,,-2.761796,57.78389,153.0484,,0,50,120,,
5.200773,2,1.100065,,0,0,33.37893,,-2.519347,57.61152,152.4017,,0,50,120,,
5.211916,2,1.111207,,0,0,32.78292,,-2.31021,57.46537,151.8379,,0,50,120,,
5.222902,2,1.122194,,0,0,32.20982,,-2.099638,57.31562,151.2977,,0,50,120,,
5.233976,2,1.133268,,0,0,31.62304,,-1.887876,57.17596,150.7402,,0,50,120,,
5.245245,2,1.144537,,0,0,31.02048,,-1.673902,57.02259,150.1687,,0,50,120,,
5.256207,2,1.155498,,0,0,30.39955,,-1.475574,56.85779,149.5791,,0,50,120,,
5.267326,2,1.166618,,0,0,29.78338,,-1.296115,56.68641,148.9942,,0,50,120,,
5.278458,2,1.177749,,0,0,29.14685,,-1.109691,56.516,148.3875,,0,50,120,,
5.289522,2,1.188814,,0,0,28.42249,,-0.8960605,56.35066,147.6894,,0,50,120,,
5.300615,2,1.199907,,0,0,27.67673,,-0.6635451,56.19672,146.9659,,0,50,120,,
5.311832,2,1.211123,,0,0,26.92996,,-0.4684571,56.02866,146.2423,,0,50,120,,
5.322893,2,1.222184,,0,0,26.22673,,-0.3468842,55.88096,145.5565,,0,50,120,,
5.334085,2,1.233376,,0,0,25.50407,,-0.2400271,55.72481,144.8521,,0,50,120,,
5.345139,2,1.24443,,0,0,24.75626,,-0.1678526,55.55973,144.1233,,0,50,120,,
5.35619,2,1.255482,,0,0,23.98815,,-0.09302688,55.39232,143.374,,0,50,120,,
5.367373,2,1.266664,,0,0,23.20855,,-0.0378428,55.22628,142.6124,,0,50,120,,
5.378521,2,1.277813,,0,0,22.46887,,0.00787463,55.07944,141.8872,,0,50,120,,
5.389656,2,1.288948,,0,0,21.78266,,0.06728203,54.95895,141.2106,,0,50,120,,
5.400841,2,1.300133,,0,0,21.13858,,0.1268332,54.86853,140.5699,,0,50,120,,
5.411816,2,1.311107,,0,0,20.5047,,0.1595433,54.78131,139.9388,,0,50,120,,
5.422993,2,1.322284,,0,0,19.86986,,0.1444395,54.69029,139.3078,,0,50,120,,
5.434061,2,1.333353,,0,0,19.25973,,0.1147047,54.6078,138.7001,,0,50,120,,
5.445274,2,1.344565,,0,0,18.70091,,0.06759457,54.54122,138.141,,0,50,120,,
5.456293,2,1.355585,,0,0,18.14884,,0.03677118,54.47164,137.5893,,0,50,120,,
5.467392,2,1.366684,,0,0,17.65059,,0.01441973,54.43346,137.0847,,0,50,120,,
5.478462,2,1.377754,,0,0,17.1808,,0.004962808,54.41031,136.6051,,0,50,120,,
5.489605,2,1.388897,,0,0,16.75242,,-0.01311775,54.41745,136.1595,,0,50,120,,
5.500685,2,1.399976,,0,0,16.31444,,-0.02305287,54.42548,135.7027,,0,50,120,,
5.511856,2,1.411147,,0,0,15.90298,,-0.04360374,54.44614,135.2688,,0,50,120,,
5.523186,2,1.422478,,0,0,15.50067,,-0.07140169,54.46122,134.8446,,0,50,120,,
5.534002,2,1.433294,,0,0,15.0463,,-0.04693848,54.46651,134.368,,0,50,120,,
5.545158,2,1.44445,,0,0,14.58343,,0.04977408,54.48786,133.8756,,0,50,120,,
5.556276,2,1.455568,,0,0,14.15563,,0.1339363,54.49087,133.4237,,0,50,120,,
5.567379,2,1.46667,,0,0,13.76135,,0.1825109,54.48731,133.0079,,0,50,120,,
5.578499,2,1.477791,,0,0,13.34648,,0.215265,54.45813,132.578,,0,50,120,,
5.589561,2,1.488853,,0,0,12.91414,,0.2140401,54.39348,132.1419,,0,50,120,,
5.600723,2,1.500015,,0,0,12.50598,,0.2131143,54.34459,131.7251,,0,50,120,,
5.611973,2,1.511265,,0,0,12.09113,,0.2374465,54.30474,131.2964,,0,50,120,,
5.622959,2,1.522251,,0,0,11.63403,,0.2663511,54.24322,130.8293,,0,50,120,,
5.633997,2,1.533289,,0,0,11.17484,,0.2891012,54.17417,130.3619,,0,50,120,,
5.645176,2,1.544468,,0,0,10.75349,,0.2926103,54.10297,129.9357,,0,50,120,,
5.656229,2,1.555521,,0,0,10.33672,,0.2620203,54.00059,129.5276,,0,50,120,,
5.667368,2,1.56666,,1,0.01113891,9.997783,,0.1853386,53.89637,129.2054,,0,50,120,,
5.678549,2,1.577841,,1,0.02231952,9.664873,,0.06339471,53.77321,128.8977,,0,50,120,,
5.689627,2,1.58892,,1,0.03339845,9.397685,,-0.112476,53.61585,128.6735,,0,50,120,,
5.700768,2,1.600059,,1,0.0445381,9.134541,,-0.294495,53.4183,128.4657,,0,50,120,,
5.711927,2,1.611219,,1,0.05569798,8.878341,,-0.4280261,53.23467,128.257,,0,50,120,,
5.723034,2,1.622327,,1,0.06680569,8.673215,,-0.4983588,53.08791,128.0896,,0,50,120,,
5.734106,3,0.01107089,,0,0,57.42282,,-0.5238338,53.00854,127.9274,,0,0,150,,
5.745281,3,0.02224564,,0,0,57.401,,-0.5285575,52.93032,127.7969,,0,0,150,,
5.756453,3,0.03341698,,0,0,57.37272,,-0.6077785,52.86253,127.7107,,0,0,150,,
5.767466,3,0.04443107,,0,0,57.31036,,-0.7485529,52.78613,127.6944,,0,0,150,,
5.778551,3,0.05551659,,0,0,57.21494,,-0.955043,52.65374,127.6344,,0,0,150,,
5.789726,3,0.06669158,,0,0,57.13528,,-1.133607,52.5466,127.5944,,0,0,150,,
5.800766,3,0.07773078,,0,0,57.08241,,-1.257013,52.45685,127.5256,,0,0,150,,
5.811867,3,0.08883239,,0,0,57.06247,,-1.328696,52.39102,127.427,,0,0,150,,
5.823011,3,0.0999774,,0,0,57.08597,,-1.435669,52.38105,127.3511,,0,0,150,,
5.834049,3,0.1110146,,0,0,57.07591,,-1.445926,52.29451,127.1778,,0,0,150,,
5.845314,3,0.1222791,,0,0,57.06687,,-1.354454,52.28086,127.1635,,0,0,150,,
5.85631,3,0.1332749,,0,0,57.07768,,-1.32296,52.19511,126.9396,,0,0,150,,
5.867384,3,0.1443497,,0,0,57.06059,,-1.263004,52.13469,126.8421,,0,0,150,,
5.878557,3,0.1555223,,0,0,57.03617,,-1.2665,52.10325,126.8316,,0,0,150,,
5.889582,3,0.1665461,,0,0,56.96408,,-1.307721,52.01492,126.8129,,0,0,150,,
5.900679,3,0.1776438,,0,0,56.85902,,-1.377936,51.92643,126.8765,,0,0,150,,
5.911871,3,0.1888369,,0,0,56.79525,,-1.465022,51.94504,127.0813,,0,0,150,,
5.923126,3,0.2000923,,0,0,56.75323,,-1.505973,52.02571,127.3729,,0,0,150,,
5.93409,3,0.2110542,,0,0,56.71829,,-1.501698,52.12571,127.6926,,0,0,150,,
5.945259,3,0.2222238,,0,0,56.69592,,-1.477661,52.27707,128.1059,,0,0,150,,
5.95635,3,0.233315,,0,0,56.67187,,-1.486475,52.43436,128.5494,,0,0,150,,
5.967457,3,0.2444217,,0,0,56.61158,,-1.540939,52.56765,129.0444,,0,0,150,,
5.978615,3,0.2555799,,0,0,56.52611,,-1.636966,52.66882,129.5423,,0,0,150,,
5.989674,3,0.2666386,,0,0,56.39515,,-1.807071,52.7391,130.1069,,0,0,150,,
6.000765,3,0.2777304,,0,0,56.23734,,-2.049973,52.79296,130.7299,,0,0,150,,
6.011951,3,0.2889174,,0,0,56.08596,,-2.338117,52.85569,131.387,,0,0,150,,
6.023083,3,0.3000487,,0,0,55.92353,,-2.706828,52.91436,132.1063,,0,0,150,,
6.034115,3,0.3110791,,0,0,55.76731,,-3.106265,52.96917,132.8358,,0,0,150,,
6.045225,3,0.322191,,0,0,55.57671,,-3.569443,52.98232,133.6017,,0,0,150,,
6.056393,3,0.3333577,,0,0,55.3627,,-4.072526,52.95302,134.366,,0,0,150,,
6.067482,3,0.3444481,,0,0,55.05392,,-4.70028,52.83481,135.2581,,0,0,150,,
6.078609,3,0.3555744,,0,0,54.69829,,-5.419264,52.6816,136.3185,,0,0,150,,
6.089661,3,0.3666262,,0,0,54.33827,,-6.157257,52.52633,137.5212,,0,0,150,,
6.100874,3,0.3778393,,0,0,53.96463,,-6.763905,52.32703,138.6725,,0,0,150,,
6.111923,3,0.3888892,,0,0,53.59003,,-7.279496,52.10319,139.7942,,0,0,150,,
6.123047,3,0.4000113,,0,0,53.17931,,-7.651543,51.83955,140.9361,,0,0,150,,
6.134113,3,0.4110783,,0,0,52.75504,,-7.959954,51.5452,142.0737,,0,0,150,,
6.145372,3,0.4223381,,0,0,52.30407,,-8.157809,51.21663,143.216,,0,0,150,,
6.156303,3,0.4332688,,0,0,51.83049,,-8.293612,50.8516,144.3671,,0,0,150,,
6.167471,3,0.4444353,,0,0,51.30311,,-8.304136,50.42825,145.5232,,0,0,150,,
6.178638,3,0.4556039,,0,0,50.73738,,-8.26539,49.9463,146.6336,,0,0,150,,
6.189655,3,0.4666202,,0,0,50.04327,,-8.168394,49.31884,147.7068,,0,0,150,,
6.200773,3,0.4777391,,0,0,49.256,,-8.076833,48.5743,148.7932,,0,0,150,,
6.211922,3,0.4888863,,0,0,48.43603,,-7.997969,47.77107,149.922,,0,0,150,,
6.223047,3,0.5000131,,0,0,47.47788,,-7.916747,46.79977,151.1207,,0,0,150,,
6.234123,3,0.5110888,,0,0,46.4738,,-7.848517,45.74452,152.3778,,0,0,150,,
6.245237,3,0.5222031,,0,0,45.37637,,-7.753091,44.5523,153.7412,,0,0,150,,
6.256392,3,0.5333572,,0,0,44.31068,,-7.657216,43.34581,155.0936,,0,0,150,,
6.267462,3,0.5444266,,0,0,43.17444,,-7.585862,42.00867,156.4621,,0,0,150,,
6.278572,3,0.555537,,0,0,42.03975,,-7.554235,40.61013,157.8161,,0,0,150,,
6.289629,3,0.5665937,,0,0,40.85034,,-7.612481,39.07415,159.1658,,0,0,150,,
6.300732,3,0.577697,,0,0,39.64806,,-7.717081,37.45174,160.4777,,0,0,150,,
6.311895,3,0.5888606,,0,0,38.34576,,-7.857555,35.65788,161.7121,,0,0,150,,
6.322979,3,0.5999439,,0,0,37.01233,,-7.944433,33.77633,162.8825,,0,0,150,,
6.334108,3,0.6110736,,0,0,35.74364,,-7.988984,31.88773,164.0341,,0,0,150,,
6.345259,3,0.6222234,,0,0,34.51192,,-7.982642,29.98364,165.1106,,0,0,150,,
6.356335,3,0.6333004,,0,0,33.38586,,-7.94059,28.12901,166.1345,,0,0,150,,
6.367455,3,0.6444196,,0,0,32.27017,,-7.853629,26.25915,167.0335,,0,0,150,,
6.37855,3,0.6555139,,0,0,31.20302,,-7.771001,24.37143,167.8682,,0,0,150,,
6.389584,3,0.6665487,,0,0,30.16072,,-7.67264,22.45567,168.6156,,0,0,150,,
6.400801,3,0.6777668,,0,0,29.22971,,-7.572915,20.52693,169.3823,,0,0,150,,
6.411993,3,0.6889579,,0,0,28.49117,,-7.458045,18.65272,170.204,,0,0,150,,
6.422981,3,0.6999468,,0,0,27.94612,,-7.296133,16.88917,171.0359,,0,0,150,,
6.43408,3,0.711045,,0,0,27.54661,,-7.119546,15.17272,171.8613,,0,0,150,,
6.445347,3,0.7223125,,0,0,27.25853,,-6.948483,13.51771,172.6278,,0,0,150,,
6.456303,3,0.7332685,,0,0,27.05675,,-6.839656,11.87649,173.3289,,0,0,150,,
6.467463,3,0.7444276,,0,0,26.90775,,-6.811411,10.2983,173.9077,,0,0,150,,
6.478592,3,0.7555565,,0,0,26.86576,,-6.795907,8.780358,174.4641,,0,0,150,,
6.489637,3,0.7666023,,0,0,26.9492,,-6.786856,7.397529,175.0095,,0,0,150,,
6.500725,3,0.7776902,,0,0,27.16909,,-6.735079,6.093556,175.606,,0,0,150,,
6.511887,3,0.7888511,,0,0,27.5246,,-6.621343,4.911446,176.261,,0,0,150,,
6.523001,3,0.7999654,,0,0,28.00556,,-6.450486,3.858377,176.9781,,0,0,150,,
6.534071,3,0.8110355,,0,0,28.53623,,-6.245031,2.860653,177.6972,,0,0,150,,
6.545242,3,0.8222078,,0,0,29.07957,,-6.035441,1.946831,178.3797,,0,0,150,,
6.556311,3,0.8332765,,0,0,29.66009,,-5.887077,1.045568,179.0512,,0,0,150,,
6.567476,3,0.8444408,,0,0,30.28333,,-5.742267,0.2182443,179.7331,,0,0,150,,
6.578575,3,0.8555394,,0,0,30.92885,,-5.585337,0,180.4203,,0,0,150,,
6.589684,3,0.8666481,,0,0,31.57241,,-5.382371,0,181.1102,,0,0,150,,
6.6008,3,0.8777641,,0,0,32.22398,,-5.15595,0,181.8088,,0,0,150,,
6.611843,3,0.8888089,,0,0,32.89603,,-4.939538,0,182.5231,,0,0,150,,
6.623026,3,0.8999917,,0,0,33.55797,,-4.765187,0,183.2179,,0,0,150,,
6.634069,3,0.9110351,,0,0,34.20056,,-4.618816,0,183.8872,,0,0,150,,
6.64525,3,0.9222152,,0,0,34.79161,,-4.477681,0,184.5023,,0,0,150,,
6.656345,3,0.9333112,,0,0,35.3569,,-4.328645,0,185.0909,,0,0,150,,
6.667425,3,0.9443893,,0,0,35.89289,,-4.199097,0,185.6464,,0,0,150,,
6.678642,3,0.9556068,,0,0,36.39149,,-4.05886,0,186.1644,,0,0,150,,
6.689558,3,0.9665238,,0,0,36.82638,,-3.895389,0,186.6198,,0,0,150,,
6.700733,3,0.9776976,,0,0,37.23013,,-3.724022,0,187.0434,,0,0,150,,
6.711868,3,0.9888336,,0,0,37.55811,,-3.539428,0,187.391,,0,0,150,,
6.723001,3,0.999966,,0,0,37.81565,,-3.389226,0,187.6635,,0,0,150,,
6.734024,3,1.010989,,0,0,38.06254,,-3.279884,0,187.921,,0,0,150,,
6.745211,3,1.022176,,0,0,38.23491,,-3.196921,0,188.101,,0,0,150,,
6.756315,3,1.03328,,0,0,38.36521,,-3.100695,0,188.2397,,0,0,150,,
6.767443,3,1.044408,,0,0,38.41354,,-2.956219,0,188.2996,,0,0,150,,
6.778578,3,1.055543,,0,0,38.39619,,-2.781101,0,188.2953,,0,0,150,,
6.78964,3,1.066605,,0,0,38.25755,,-2.59544,0,188.1694,,0,0,150,,
6.800732,3,1.077697,,0,0,38.07872,,-2.436011,0,188.0007,,0,0,150,,
6.811897,3,1.088863,,0,0,37.82307,,-2.320327,0,187.7518,,0,0,150,,
6.822956,3,1.099921,,0,0,37.5744,,-2.247427,0,187.5071,,0,0,150,,
6.834078,3,1.111044,,0,0,37.31393,,-2.194537,0,187.2493,,0,0,150,,
6.845209,3,1.122174,,0,0,36.99739,,-2.183903,0,186.9329,,0,0,150,,
6.856319,3,1.133284,,0,0,36.68997,,-2.191209,0,186.6245,,0,0,150,,
6.867388,3,1.144353,,0,0,36.36234,,-2.210892,0,186.2951,,0,0,150,,
6.878525,3,1.155491,,0,0,35.98961,,-2.214714,0,185.9214,,0,0,150,,
6.889641,3,1.166606,,0,0,35.55965,,-2.216088,0,185.4905,,0,0,150,,
6.900785,3,1.177751,,0,0,35.09889,,-2.2113,0,185.0292,,0,0,150,,
6.911963,3,1.188928,,0,0,34.62325,,-2.213057,0,184.5524,,0,0,150,,
6.923025,3,1.19999,,0,0,34.10593,,-2.219524,0,184.0336,,0,0,150,,
6.934109,3,1.211074,,0,0,33.54807,,-2.230223,0,183.4739,,0,0,150,,
6.945389,3,1.222354,,0,0,32.93021,,-2.25714,0,182.8528,,0,0,150,,
6.956299,3,1.233264,,0,0,32.31071,,-2.294637,0,182.2291,,0,0,150,,
6.967485,3,1.24445,,0,0,31.67634,,-2.347562,0,181.5892,,0,0,150,,
6.978588,3,1.255553,,0,0,31.0515,,-2.397704,0,180.9588,,0,0,150,,
6.989681,3,1.266646,,0,0,30.40355,,-2.443934,0,180.3052,,0,0,150,,
7.00075,3,1.277715,,0,0,29.7321,,-2.510226,0,179.6259,,0,0,150,,
7.011879,3,1.288844,,0,0,29.07465,,-2.576601,0,178.9603,,0,0,150,,
7.023018,3,1.299983,,0,0,28.40191,,-2.641623,0,178.2788,,0,0,150,,
7.034124,3,1.31109,,0,0,27.71455,,-2.698291,0,177.5829,,0,0,150,,
7.045219,3,1.322184,,0,0,26.99329,,-2.707474,0,176.8572,,0,0,150,,
7.056343,3,1.333309,,0,0,26.25096,,-2.68324,0,176.1135,,0,0,150,,
7.067446,3,1.344411,,0,0,25.48144,,-2.616165,0,175.3468,,0,0,150,,
7.078669,3,1.355633,,0,0,24.72026,,-2.547473,0,174.5887,,0,0,150,,
7.089725,3,1.36669,,0,0,23.97287,,-2.474489,0,173.8448,,0,0,150,,
7.100832,3,1.377797,,0,0,23.22913,,-2.432,0,173.1015,,0,0,150,,
7.11198,3,1.388945,,0,0,22.50193,,-2.427495,0,172.3706,,0,0,150,,
7.123041,3,1.400006,,0,0,21.80799,,-2.448629,0,171.6701,,0,0,150,,
7.134066,3,1.411032,,0,0,21.15265,,-2.469076,0,171.0081,,0,0,150,,
7.145346,3,1.422312,,0,0,20.56548,,-2.458138,0,170.418,,0,0,150,,
7.156305,3,1.433271,,0,0,20.01172,,-2.426401,0,169.8641,,0,0,150,,
7.167395,3,1.444361,,0,0,19.5279,,-2.371636,0,169.3833,,0,0,150,,
7.178627,3,1.455592,,0,0,19.05559,,-2.314167,0,168.9146,,0,0,150,,
7.18965,3,1.466615,,0,0,18.58478,,-2.268248,0,168.4458,,0,0,150,,
7.200743,3,1.477709,,0,0,18.10195,,-2.239213,0,167.9629,,0,0,150,,
7.211937,3,1.488903,,0,0,17.62066,,-2.204816,0,167.4822,,0,0,150,,
7.223045,3,1.50001,,0,0,17.12539,,-2.14692,0,166.9903,,0,0,150,,
7.234116,3,1.511081,,0,0,16.64515,,-2.071476,0,166.5157,,0,0,150,,
7.245356,3,1.522321,,0,0,16.21853,,-1.994937,0,166.0954,,0,0,150,,
7.256386,3,1.53335,,0,0,15.81027,,-1.910132,0,165.6945,,0,0,150,,
7.267435,3,1.5444,,0,0,15.38092,,-1.785228,0,165.277,,0,0,150,,
7.278572,3,1.555538,,0,0,14.91059,,-1.635797,0,164.8206,,0,0,150,,
7.28966,3,1.566625,,0,0,14.40914,,-1.46516,0,164.3345,,0,0,150,,
7.30077,3,1.577736,,0,0,13.92292,,-1.303633,0,163.8618,,0,0,150,,
7.311939,3,1.588905,,0,0,13.44434,,-1.140679,0,163.3959,,0,0,150,,
7.32308,3,1.600046,,0,0,12.96827,,-0.9691216,0,162.932,,0,0,150,,
7.334078,3,1.611042,,0,0,12.49792,,-0.8012105,0,162.4722,,0,0,150,,
7.345299,3,1.622264,,0,0,12.0243,,-0.6591132,0,162.0062,,0,0,150,,
7.356352,3,1.633317,,0,0,11.58417,,-0.5550297,0,161.5709,,0,0,150,,
7.367426,3,1.644391,,0,0,11.18458,,-0.4883044,0,161.1739,,0,0,150,,
7.378565,3,1.65553,,0,0,10.77137,,-0.4024292,0,160.7639,,0,0,150,,
7.389715,3,1.66668,,0,0,10.38828,,-0.3064016,0,160.3838,,0,0,150,,
7.400822,3,1.677787,,0,0,10.00882,,-0.1858613,0,160.0071,,0,0,150,,
7.411985,3,1.68895,,0,0,9.63058,,-0.07215927,0,159.6303,,0,0,150,,
7.422953,3,1.699918,,0,0,9.27469,,0.02942233,0,159.2746,,0,0,150,,
7.434109,3,1.711074,,0,0,8.922655,,0.1108282,0,158.922,,0,0,150,,
7.4452,3,1.722164,,0,0,8.610771,,0.1592576,0,158.6093,,0,0,150,,
7.456497,3,1.733462,,0,0,8.314672,,0.1966228,0,158.3123,,0,0,150,,
7.467522,3,1.744486,,0,0,8.05407,,0.2263972,0,158.0509,,0,0,150,,
7.478529,3,1.755494,,0,0,7.799,,0.2512371,0,157.795,,0,0,150,,
7.489687,3,1.766652,,0,0,7.615222,,0.2565097,0,157.6109,,0,0,150,,
7.500771,3,1.777736,,0,0,7.276653,,0.295995,0,157.2706,,0,0,150,,
7.511936,3,1.788901,,0,0,6.981095,,0.328575,0,156.9734,,0,0,150,,
7.523129,3,1.800093,,0,0,6.672291,,0.3409573,0,156.6636,,0,0,150,,
7.534101,3,1.811066,,0,0,6.392032,,0.35818,0,156.382,,0,0,150,,
7.545256,3,1.822221,,1,0.011155,6.150983,,0.3651204,0,156.1401,,0,0,150,,
7.556423,3,1.833388,,1,0.02232196,5.929993,,0.348319,0,155.9198,,0,0,150,,
7.567528,3,1.844493,,1,0.03342674,5.769174,,0.2955948,0,155.7616,,0,0,150,,
7.578629,3,1.855594,,1,0.04452761,5.642615,,0.1894146,0,155.6394,,0,0,150,,
7.589676,3,1.866641,,1,0.0555751,5.600122,,0.01008183,0,155.6001,,0,0,150,,
7.600826,3,1.877791,,1,0.06672547,5.529601,,-0.08103487,0,155.529,,0,0,150,,
7.611916,3,1.888881,,1,0.07781489,5.582166,,-0.1660071,0,155.5797,,0,0,150,,
7.623005,4,0.01108844,,0,0,100.1625,,-0.1953709,0,155.6998,,0,100,150,,
7.634129,4,0.02221346,,0,0,100.1675,,-0.17981,0,155.7875,,0,100,150,,
7.645367,4,0.03345039,,0,0,100.1685,,-0.1076291,0,155.8069,,0,100,150,,
7.656532,4,0.04461588,,0,0,100.171,,-0.01683785,0,155.8508,,0,100,150,,
7.667505,4,0.05558876,,0,0,100.174,,0.0395074,0,155.901,,0,100,150,,
7.678598,4,0.06668305,,0,0,100.1788,,0.1188224,0,155.9817,,0,100,150,,
7.689598,4,0.07768324,,0,0,100.1812,,0.2078441,0,156.0191,,0,100,150,,
7.700787,4,0.08887091,,0,0,100.1836,,0.3015286,0,156.0546,,0,100,150,,
7.711935,4,0.1000193,,0,0,100.185,,0.3849192,0,156.0739,,0,100,150,,
7.723083,4,0.1111673,,0,0,100.1858,,0.4686394,0,156.0799,,0,100,150,,
7.734077,4,0.1221621,,0,0,100.1872,,0.5588628,0,156.0966,,0,100,150,,
7.745186,4,0.1332703,,0,0,100.1946,,0.5893108,0,156.2134,,0,100,150,,
7.756365,4,0.1444502,,0,0,100.2002,,0.6163325,0,156.3006,,0,100,150,,
7.767487,4,0.1555713,,0,0,100.2012,,0.738724,0,156.3042,,0,100,150,,
7.778593,4,0.1666782,,0,0,100.2049,,0.8239373,0,156.3519,,0,100,150,,
7.789743,4,0.1778286,,0,0,100.2073,,0.8412805,0,156.3867,,0,100,150,,
7.800789,4,0.1888724,,0,0,100.2108,,0.8101332,0,156.4452,,0,100,150,,
7.811905,4,0.1999894,,0,0,100.2152,,0.6868162,0,156.5287,,0,100,150,,
7.822962,4,0.2110471,,0,0,100.2185,,0.5477883,0,156.5913,,0,100,150,,
7.834215,4,0.2222994,,0,0,100.2252,,0.4326038,0,156.701,,0,100,150,,
7.845266,4,0.2333513,,0,0,100.2383,,0.3433334,0,156.8997,,0,100,150,,
7.856352,4,0.2444368,,0,0,100.2567,,0.3004526,0,157.163,,0,100,150,,
7.867519,4,0.2556043,,0,0,100.2828,,0.2860338,0,157.5211,,0,100,150,,
7.878571,4,0.2666544,,0,0,100.313,,0.2391237,0,157.9141,,0,100,150,,
7.889675,4,0.2777604,,0,0,100.3507,,0.1533554,0,158.3815,,0,100,150,,
7.900854,4,0.2889394,,0,0,100.3924,,0.02613929,0,158.8677,,0,100,150,,
7.911987,4,0.3000714,,0,0,100.4387,,-0.140818,0,159.3765,,0,100,150,,
7.923004,4,0.3110884,,0,0,100.4959,,-0.3974668,0,159.963,,0,100,150,,
7.934162,4,0.3222466,,0,0,100.5603,,-0.6906656,0,160.5779,,0,100,150,,
7.945351,4,0.333435,,0,0,100.6359,,-1.028123,0,161.2489,,0,100,150,,
7.956404,4,0.3444889,,0,0,100.7171,,-1.33183,0,161.9233,,0,100,150,,
7.967489,4,0.3555744,,0,0,99.29002,,-1.549687,1.535749,162.6846,,0,100,150,,
7.978584,4,0.3666689,,0,0,97.07412,,-1.669479,3.885146,163.5105,,0,100,150,,
7.989727,4,0.3778122,,0,0,94.62023,,-1.655732,6.490054,164.3575,,0,100,150,,
8.000893,4,0.3889774,,0,0,92.04543,,-1.618877,9.223831,165.1469,,0,100,150,,
8.011997,4,0.4000822,,0,0,89.45826,,-1.647906,11.98069,165.8955,,0,100,150,,
8.023016,4,0.4111002,,0,0,86.81186,,-1.719376,14.79781,166.5508,,0,100,150,,
8.034197,4,0.4222811,,0,0,84.13621,,-1.822142,17.64058,167.1028,,0,100,150,,
8.045265,4,0.4333505,,0,0,81.35717,,-1.877708,20.57007,167.5028,,0,100,150,,
8.056501,4,0.444585,,0,0,78.55589,,-1.869832,23.5204,167.8439,,0,100,150,,
8.067532,4,0.4556164,,0,0,75.69226,,-1.808651,26.52711,168.1048,,0,100,150,,
8.078699,4,0.4667831,,0,0,72.82372,,-1.679773,29.54112,168.3308,,0,100,150,,
8.089685,4,0.4777696,,0,0,69.90328,,-1.415968,32.58096,168.4156,,0,100,150,,
8.100901,4,0.4889846,,0,0,66.99651,,-1.10358,35.57174,168.3388,,0,100,150,,
8.111931,4,0.5000162,,0,0,64.1499,,-0.8035291,38.45888,168.0902,,0,100,150,,
8.123022,4,0.5111071,,0,0,61.33773,,-0.5254256,41.22824,167.5477,,0,100,150,,
8.134123,4,0.5222067,,0,0,58.57511,,-0.3003483,43.9066,166.8667,,0,100,150,,
8.14529,4,0.5333749,,0,0,55.89674,,-0.1370144,46.42575,165.9445,,0,100,150,,
8.156359,4,0.5444429,,0,0,53.29131,,0.01982455,48.86738,165.0139,,0,100,150,,
8.167524,4,0.5556089,,0,0,50.77553,,0.189427,51.1934,164.0012,,0,100,150,,
8.178677,4,0.5667612,,0,0,48.30402,,0.398322,53.47615,162.9866,,0,100,150,,
8.189728,4,0.5778129,,0,0,45.9509,,0.612389,55.62415,161.9119,,0,100,150,,
8.200813,4,0.5888976,,0,0,43.69058,,0.7992172,57.67569,160.8111,,0,100,150,,
8.212017,4,0.6001009,,0,0,41.50456,,0.9891055,59.66116,159.7174,,0,100,150,,
8.223051,4,0.611136,,0,0,39.4955,,1.201479,61.46697,158.5824,,0,100,150,,
8.234108,4,0.6221922,,0,0,37.51486,,1.416641,63.24497,157.3774,,0,100,150,,
8.245384,4,0.6334691,,0,0,35.68544,,1.614789,64.85678,155.9831,,0,100,150,,
8.256351,4,0.6444354,,0,0,33.95844,,1.764678,66.38586,154.489,,0,100,150,,
8.267536,4,0.6556213,,0,0,32.43067,,1.844927,67.7477,152.852,,0,100,150,,
8.278723,4,0.6668078,,0,0,31.02361,,1.870987,69.05569,151.1889,,0,100,150,,
8.289804,4,0.677888,,0,0,29.82866,,1.822651,70.23215,149.4503,,0,100,150,,
8.300789,4,0.6888728,,0,0,28.83823,,1.713895,71.30565,147.6891,,0,100,150,,
8.312008,4,0.7000922,,0,0,28.03476,,1.589949,72.30505,145.9491,,0,100,150,,
8.323046,4,0.7111304,,0,0,27.43587,,1.449293,73.20089,144.3049,,0,100,150,,
8.334131,4,0.7222148,,0,0,26.93564,,1.348414,74.08987,142.7629,,0,100,150,,
8.34527,4,0.7333544,,0,0,26.60104,,1.281692,74.89475,141.2995,,0,100,150,,
